Date,RQ
20121119,0.000106536
20121120,0.000201171
20121121,1.01456E-05
20121126,3.63747E-05
20121127,0.000128197
20121128,0.000398826
20121129,0.000448758
20121130,4.78838E-05
20121203,9.55061E-05
20121204,9.81246E-05
20121205,8.19429E-05
20121206,3.26727E-05
20121207,4.41318E-05
20121210,2.62115E-05
20121211,1.487E-05
20121212,5.10669E-05
20121213,8.26962E-05
20121214,3.62577E-05
20121217,2.69113E-05
20121218,4.17626E-05
20121219,3.66943E-05
20121220,4.51639E-05
20121221,8.36376E-05
20121226,3.85325E-05
20121227,0.001097058
20121228,0.000290609
20121231,0.00065167
20130102,0.000106132
20130103,5.97892E-05
20130104,3.24925E-05
20130107,8.78475E-06
20130108,1.8264E-05
20130109,7.79939E-06
20130110,1.4326E-05
20130111,5.52279E-06
20130114,3.35453E-05
20130115,7.1428E-06
20130116,4.7642E-06
20130117,9.15252E-06
20130118,2.59082E-05
20130122,1.3738E-05
20130123,3.1415E-06
20130124,1.98623E-05
20130125,1.8886E-05
20130128,7.87203E-06
20130129,2.05028E-05
20130130,3.55436E-05
20130131,2.9931E-05
20130201,3.4578E-05
20130204,2.08876E-05
20130205,1.50779E-05
20130206,1.77021E-05
20130207,7.35945E-05
20130208,6.85432E-06
20130211,4.81671E-06
20130212,1.50399E-06
20130213,9.5353E-06
20130214,7.52905E-06
20130215,1.91549E-05
20130219,2.17414E-05
20130220,4.765E-05
20130221,4.29981E-05
20130222,1.79469E-05
20130225,0.000225412
20130226,0.000127409
20130227,4.69692E-05
20130228,7.74019E-05
20130301,8.00548E-05
20130304,3.79584E-05
20130305,2.40459E-05
20130306,1.40745E-05
20130307,3.97096E-06
20130308,1.44559E-05
20130311,3.47329E-06
20130312,1.31319E-05
20130313,2.06913E-05
20130314,7.73673E-06
20130315,2.71809E-05
20130318,2.89827E-05
20130319,0.000361314
20130320,4.09959E-05
20130321,0.00011169
20130322,2.0554E-05
20130325,0.000194911
20130326,1.31026E-05
20130327,1.51155E-05
20130328,8.9106E-06
20130401,0.000118942
20130402,1.51721E-05
20130403,4.60719E-05
20130404,0.00017843
20130405,8.26901E-05
20130408,1.58976E-05
20130409,2.26267E-05
20130410,1.43258E-05
20130411,1.08332E-05
20130412,4.07232E-05
20130415,0.000475171
20130416,7.69744E-05
20130417,0.000155725
20130418,0.000329994
20130419,5.35708E-05
20130422,8.33593E-05
20130423,0.00198481
20130424,1.04437E-05
20130425,2.35695E-05
20130426,2.77177E-05
20130429,7.87372E-06
20130430,2.19337E-05
20130501,4.04579E-05
20130502,1.76936E-05
20130503,8.46169E-06
20130506,2.34085E-06
20130507,8.79228E-06
20130508,3.09535E-06
20130509,4.36741E-05
20130510,5.92121E-05
20130513,1.59737E-05
20130514,1.28916E-05
20130515,3.77355E-05
20130516,6.70378E-05
20130517,1.04074E-05
20130520,2.15782E-05
20130521,4.43448E-05
20130522,0.000873842
20130523,0.000158445
20130524,0.000124554
20130528,3.74585E-05
20130529,0.000158783
20130530,7.6125E-05
20130531,0.000487736
20130603,0.000142342
20130604,0.000314873
20130605,0.000146039
20130606,0.000256484
20130607,0.000105367
20130610,3.60659E-05
20130611,0.000131868
20130612,0.000188648
20130613,0.000123821
20130614,9.20421E-05
20130617,0.000214925
20130618,3.27119E-05
20130619,0.001375732
20130620,0.000307482
20130621,0.000518249
20130624,0.000481639
20130625,0.000110244
20130626,2.56032E-05
20130627,3.63668E-05
20130628,0.00020527
20130701,3.45806E-05
20130702,9.41871E-05
20130705,0.000189635
20130708,4.77541E-05
20130709,1.80723E-05
20130710,0.00020645
20130711,2.05237E-05
20130712,1.72689E-05
20130715,4.67135E-06
20130716,7.3194E-06
20130717,2.54919E-05
20130718,1.3044E-05
20130719,1.00503E-05
20130722,1.03726E-05
20130723,6.77851E-06
20130724,1.76819E-05
20130725,2.43383E-05
20130726,3.57543E-05
20130729,1.13678E-05
20130730,2.34841E-05
20130731,9.31979E-05
20130801,6.11782E-06
20130802,4.69914E-06
20130805,3.1408E-06
20130806,1.57379E-05
20130807,1.36573E-05
20130808,2.2621E-05
20130809,3.18302E-05
20130812,1.09548E-05
20130813,1.94215E-05
20130814,2.40813E-05
20130815,2.74108E-05
20130816,3.21086E-05
20130819,1.20564E-05
20130820,2.67442E-05
20130821,0.000428908
20130822,3.09553E-05
20130823,1.72968E-05
20130826,4.97556E-05
20130827,5.51712E-05
20130828,2.25897E-05
20130829,4.83221E-05
20130830,0.000188559
