iteration,b0,b1,b2,b3,q,r,loglik,predicted,var,actual
111,-0.178221904075818,0.7863893642068326,0.1563450683353867,0.016368215094427742,-3.422008635026575,-3.447622915927095,-9718.244710075785,-4.441541555290053,0.04498730506047079,-4.948573394449972
112,-0.1720965149354844,0.7942162795088805,0.15064215009343807,0.01539509628374617,-3.4470306725627164,-3.4213615219405566,-9720.058524081174,-4.696235672734483,0.044549644552291434,-4.585570598748168
113,-0.1702555752746156,0.8039209127282918,0.1420503598881206,0.014532961005336067,-3.4926107932395936,-3.397123705560661,-9719.56992417679,-4.616517738087194,0.043451278221865855,-5.196993932658359
114,0.04912016735504483,0.7805726747430751,0.17400010601124336,0.05600544686017313,-3.3146536686382078,-3.4915699755033245,-9725.756832204042,-4.907937438241474,0.048622853418989975,-4.632692580799484
115,0.051537485093960916,0.7494397549428363,0.203886817011244,0.05767181931065764,-3.2327116650182193,-3.5590055839011927,-9725.944628814943,-4.724027633770452,0.050589080084492505,-4.659500820219816
116,-0.17861964786628576,0.7762806068604189,0.1695780148365253,0.012877394791322501,-3.4170030997024856,-3.4291860850661213,-9720.930378907342,-4.682343307916268,0.04508031758697243,-4.602827434313109
117,-0.18178202231191526,0.769551371361783,0.17558889044354653,0.012828097566015627,-3.398310138012004,-3.4425023945774123,-9720.80785382102,-4.6424630603038475,0.045466056525433264,-4.685837294962029
118,0.03400985850503646,0.7433824654115426,0.21318319372448058,0.050590782490717474,-3.2315523175301566,-3.5665187431556467,-9723.877542375501,-4.686533318996931,0.05044643317866416,-4.803089746407135
119,-0.1886826415126494,0.7474463528828246,0.19709420088927354,0.011882266161066204,-3.3285431174482767,-3.5016631859342233,-9719.872666505837,-4.717272425176048,0.04704527368354802,-4.646084881771351
120,-0.1922399712235841,0.7388009786716925,0.20457896067622805,0.012200212689810083,-3.300423746864084,-3.5235028031834332,-9719.925353424602,-4.6601804995259615,0.04775532381480889,-4.445145304686034
121,-0.1945761957676714,0.7435286818856932,0.19803304922204662,0.01346028503722355,-3.2914380890420265,-3.5296472779349664,-9720.346602802887,-4.547696215024255,0.048167951562018745,-4.617890140723395
